id,listing_url,name,bedrooms,beds,bathrooms,accommodates,price,room_type,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,host_id,host_name,host_since,current_host_listings,total_host_listings_count,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm
18784621,https://www.airbnb.com/rooms/18784621,Rental unit in Asheville , 1 bedroom , 1 beds , 1 bath,2,105,Entire home/apt,4.89,4.95,4.99,4.96,4.99,4.94,4.89,46001530,Jonathan,10/7/2015,23,26,1,176,9/3/2023,2.24,1,25,6
19561946,https://www.airbnb.com/rooms/19561946,Rental unit in Asheville , 1 bedroom , 1 beds , 1 bath,2,114,Entire home/apt,4.89,4.97,5,5,5,4.95,4.89,46001530,Jonathan,10/7/2015,23,26,2,83,4/30/2023,1.38,4,337,2
20855873,https://www.airbnb.com/rooms/20855873,Rental unit in Asheville , 1 bedroom , 1 beds , 1 bath,2,109,Entire home/apt,4.89,4.95,4.96,4.98,4.93,4.88,4.89,46001530,Jonathan,10/7/2015,23,26,1,57,8/20/2023,2.67,2,155,25
35651969,https://www.airbnb.com/rooms/35651969,Rental unit in Asheville , 1 bedroom , 2 beds , 1 bath,4,95,Entire home/apt,4.93,5,4.98,4.98,5,4.93,4.93,242474849,Jennifer And Erik,2/11/2019,23,26,2,65,9/10/2023,0.91,2,332,11
24697002,https://www.airbnb.com/rooms/24697002,Campsite in Asheville , 1 bedroom , 1 beds , 0 baths,4,19,Entire home/apt,,,,,,,,151279507,Bobby And Amanda,9/19/2017,20,23,2,0,,,1,327,0
28389480,https://www.airbnb.com/rooms/28389480,Campsite in Asheville , 1 bedroom , 1 beds , 1 bath,16,495,Entire home/apt,4.91,4.91,4.59,5,5,5,4.91,151279507,Bobby And Amanda,9/19/2017,20,23,2,22,9/10/2023,0.94,1,31,8
34148130,https://www.airbnb.com/rooms/34148130,Treehouse in Asheville , 1 bedroom , 1 beds , 1 bath,2,28,Private room,4.92,4.92,5,4.99,4.99,4.76,4.92,151279507,Bobby And Amanda,9/19/2017,20,23,1,87,9/11/2023,4.09,2,326,50
34152268,https://www.airbnb.com/rooms/34152268,Campsite in Asheville , 1 bedroom , 1 beds , 1 bath,4,20,Entire home/apt,4.92,4.92,4.94,4.94,4.96,4.92,4.92,151279507,Bobby And Amanda,9/19/2017,20,23,1,48,8/27/2023,2.68,3,148,35
34787446,https://www.airbnb.com/rooms/34787446,Campsite in Asheville , 1 bedroom , 1 beds , 1 bath,2,27,Entire home/apt,4.92,5,5,5,4.97,4.85,4.92,151279507,Bobby And Amanda,9/19/2017,20,23,2,61,9/4/2023,4.39,7,325,54
35162584,https://www.airbnb.com/rooms/35162584,Campsite in Asheville , 1 bedroom , 1 beds , 1 bath,2,25,Entire home/apt,4.92,5,5,4.85,5,4.85,4.92,151279507,Bobby And Amanda,9/19/2017,20,23,2,13,9/4/2023,3.64,3,317,13
42980053,https://www.airbnb.com/rooms/42980053,Campsite in Asheville , 1 bedroom , 1 beds , 1 bath,4,19,Entire home/apt,4.94,4.97,4.97,5,5,4.94,4.94,151279507,Bobby And Amanda,9/19/2017,20,23,3,31,9/4/2023,1.77,1,205,17
42980378,https://www.airbnb.com/rooms/42980378,Treehouse in Asheville , 1 bedroom , 1 beds , 1 shared bath,2,27,Private room,4.85,4.82,4.67,5,4.92,4.88,4.85,151279507,Bobby And Amanda,9/19/2017,20,23,2,88,8/13/2023,1.41,1,252,8
42981397,https://www.airbnb.com/rooms/42981397,Campsite in Asheville , 1 bedroom , 1 beds , 1 bath,2,19,Entire home/apt,4.94,5,5,5,4.94,4.94,4.94,151279507,Bobby And Amanda,9/19/2017,20,23,3,18,9/10/2023,1.12,1,236,14
43689886,https://www.airbnb.com/rooms/43689886,Treehouse in Asheville , 1 bedroom , 1 beds , 1 shared bath,2,29,Private room,4.85,4.96,4.98,5,4.99,4.9,4.85,151279507,Bobby And Amanda,9/19/2017,20,23,3,102,8/27/2023,1.67,1,311,17
44678181,https://www.airbnb.com/rooms/44678181,Tent in Asheville , 1 bedroom , 1 beds , 1 bath,2,38,Entire home/apt,4.95,4.99,4.97,5,5,4.93,4.95,151279507,Bobby And Amanda,9/19/2017,20,23,2,75,8/25/2023,1.48,2,165,9
45893285,https://www.airbnb.com/rooms/45893285,Place to stay in Asheville , 1 bedroom , 1 beds , 0.5 shared baths,2,29,Private room,,,,,,,,151279507,Bobby And Amanda,9/19/2017,20,23,30,0,,,1,320,0
52903285,https://www.airbnb.com/rooms/52903285,Hut in Asheville , 1 bedroom , 1 beds , 1 shared bath,4,27,Private room,4.85,5,5,5,4.92,4.46,4.85,151279507,Bobby And Amanda,9/19/2017,20,23,3,13,4/30/2023,0.44,4,318,1
5.62E+17,https://www.airbnb.com/rooms/562151087989468295,Camper/RV in Asheville , 1 bedroom , 1 beds , 0.5 baths,2,35,Private room,,,,,,,,151279507,Bobby And Amanda,9/19/2017,20,23,1,0,,,18,290,0
6.43E+17,https://www.airbnb.com/rooms/642676199912839483,Guest suite in Asheville , 1 bedroom , 1 beds , 1 bath,2,113,Entire home/apt,5,5,5,5,5,5,5,297725694,Drew,9/24/2019,22,23,1,6,3/18/2023,0.49,3,334,6
8.59E+17,https://www.airbnb.com/rooms/858787369223286951,Rental unit in Asheville , 1 bedroom , 1 beds , 1 bath,2,58,Entire home/apt,,,,,,,,297725694,Drew,9/24/2019,22,23,1,0,,,2,70,0
8.59E+17,https://www.airbnb.com/rooms/859477116752256153,Rental unit in Asheville , 1 bedroom , 1 beds , 1 bath,2,58,Entire home/apt,,,,,,,,297725694,Drew,9/24/2019,22,23,30,0,,,1,0,0
33665924,https://www.airbnb.com/rooms/33665924,Tiny home in Candler , 1 bedroom , 1 beds , 1 bath,2,125,Entire home/apt,4.92,4.96,4.92,4.97,5,4.86,4.92,15788000,Lisa,5/20/2014,19,21,2,118,8/26/2023,3.55,1,68,49
48232066,https://www.airbnb.com/rooms/48232066,Bungalow in Asheville , 1 bedroom , 1 beds , 1 bath,2,66,Entire home/apt,4.96,4.98,5,4.98,4.98,4.98,4.96,71017205,Showee,5/8/2016,2,20,1,82,8/27/2023,1.5,1,233,14
8.47E+17,https://www.airbnb.com/rooms/847027036733024770,Rental unit in Woodfin , 1 bedroom , 1 beds , 1 bath,2,114,Private room,,,,,,,,492169479,Eden,12/20/2022,16,18,3,0,,,1,365,0
53784992,https://www.airbnb.com/rooms/53784992,Home in Asheville , 1 bedroom , 1 beds , 1 shared bath,2,50,Private room,4.85,4.93,4.97,4.99,4.99,4.92,4.85,35276523,Andi,6/8/2015,4,16,2,147,9/4/2023,2.9,1,5,32
53785541,https://www.airbnb.com/rooms/53785541,Home in Asheville , 1 bedroom , 1 beds , 1 shared bath,2,49,Private room,4.85,5,4.98,4.99,5,4.96,4.85,35276523,Andi,6/8/2015,4,16,1,282,9/3/2023,8.24,2,118,63
7.13E+17,https://www.airbnb.com/rooms/713172242078826529,Home in Asheville , 1 bedroom , 1 beds , 1 shared bath,1,45,Private room,4.85,4.96,4.98,4.97,4.98,4.93,4.85,35276523,Andi,6/8/2015,4,16,1,181,9/9/2023,3.6,1,327,51
49669522,https://www.airbnb.com/rooms/49669522,Condo in Asheville , 1 bedroom , 1 beds , 1 bath,4,149,Entire home/apt,4.97,5,5,4.97,5,4.94,4.97,6074062,Melissa,4/24/2013,14,15,3,35,10/25/2021,0.7,1,0,0
8.52E+17,https://www.airbnb.com/rooms/852162004910058932,Rental unit in Asheville , 1 bedroom , 2 beds , 1 bath,4,72,Entire home/apt,,,,,,,,62303172,Bruce,3/9/2016,14,15,30,1,9/30/2019,0.02,4,135,0
9.49E+17,https://www.airbnb.com/rooms/949142116052615875,Home in Asheville , 1 bedroom , 1 beds , 2 baths,2,87,Entire home/apt,4.83,4.97,4.93,4.98,4.97,4.98,4.83,6074062,Melissa,4/24/2013,14,15,1,883,9/7/2023,8.92,4,248,121
23824223,https://www.airbnb.com/rooms/23824223,Chalet in Asheville , 1 bedroom , 1 beds , 1 bath,2,178,Entire home/apt,4.9,4.87,4.97,5,5,4.74,4.9,8255241,Judy,8/19/2013,9,14,31,31,3/8/2023,1.03,1,255,1
18022683,https://www.airbnb.com/rooms/18022683,Loft in Asheville , 1 bedroom , 1 beds , 1 bath,2,109,Entire home/apt,4.88,4.94,5,5,5,4.88,4.88,109123783,Beverly,12/30/2016,11,14,1,17,9/4/2023,2.85,9,329,17
7.27E+17,https://www.airbnb.com/rooms/726762814576596361,Cabin in Arden , 1 bedroom , 2 beds , 1 bath,4,261,Entire home/apt,5,5,5,5,5,5,5,477251437,Asheville River Cabins,8/29/2022,14,14,2,4,8/13/2023,1.03,2,258,4
7.27E+17,https://www.airbnb.com/rooms/726890842389291587,Cabin in Arden , 1 bedroom , 2 beds , 1 bath,4,261,Entire home/apt,5,5,5,5,5,4.83,5,477251437,Asheville River Cabins,8/29/2022,14,14,2,6,8/13/2023,2.22,1,14,6
8.04E+17,https://www.airbnb.com/rooms/803712476358119746,Tiny home in Arden , 1 bedroom , 1 beds , 1 bath,2,261,Entire home/apt,5,5,5,5,5,5,5,477251437,Asheville River Cabins,8/29/2022,14,14,1,4,8/20/2023,1.94,5,268,4
8.33E+17,https://www.airbnb.com/rooms/832549009932340081,Cabin in Arden , 1 bedroom , 2 beds , 1 bath,4,238,Entire home/apt,5,5,5,5,5,5,5,477251437,Asheville River Cabins,8/29/2022,14,14,2,1,9/9/2023,1,7,274,1
9.04E+17,https://www.airbnb.com/rooms/903828418284489253,Cabin in Arden , 1 bedroom , 2 beds , 1 bath,4,234,Entire home/apt,,,,,,,,477251437,Asheville River Cabins,8/29/2022,14,14,30,0,,,2,362,0
9.22E+17,https://www.airbnb.com/rooms/921976393482779982,Tiny home in Arden , 1 bedroom , 1 beds , 1 bath,2,261,Entire home/apt,,,,,,,,477251437,Asheville River Cabins,8/29/2022,14,14,30,0,,,1,346,0
9.71E+17,https://www.airbnb.com/rooms/971071205108257107,Camper/RV in Arden , 1 bedroom , 1 beds , 1 bath,4,297,Entire home/apt,,,,,,,,477251437,Asheville River Cabins,8/29/2022,14,14,1,0,,,9,12,0
6.59E+17,https://www.airbnb.com/rooms/658663431921986078,Cottage in Asheville , 1 bedroom , 2 beds , 2 baths,4,93,Entire home/apt,4.8,4.6,5,5,5,4.6,4.8,384261838,Legacy Mountain,1/12/2021,7,13,2,5,9/3/2023,3.95,3,334,5
7.61E+17,https://www.airbnb.com/rooms/760906705796993539,Home in Woodfin , 1 bedroom , 2 beds , 1 bath,6,85,Entire home/apt,5,5,5,5,5,4.89,5,384261838,Legacy Mountain,1/12/2021,7,13,2,9,9/10/2023,3.33,1,317,9
8.87E+17,https://www.airbnb.com/rooms/886876516312747618,Rental unit in Asheville , 1 bedroom , 1 beds , 1 bath,3,168,Entire home/apt,,,,,,,,405010707,A New,6/3/2021,8,13,30,0,,,1,183,0
8.87E+17,https://www.airbnb.com/rooms/886896411776526452,Rental unit in Asheville , 1 bedroom , 1 beds , 1 bath,3,128,Entire home/apt,,,,,,,,405010707,A New,6/3/2021,8,13,28,0,,,1,163,0
52333380,https://www.airbnb.com/rooms/52333380,Condo in Asheville , 1 bedroom , 2 beds , 1 bath,2,75,Entire home/apt,5,4.95,5,5,5,5,5,205522452,Black Bear,7/27/2018,11,13,3,23,5/15/2022,0.26,1,326,0
5850649,https://www.airbnb.com/rooms/5850649,"Guesthouse in Arden, NC 28704, USA ", 1 bedroom , 4 beds , 1 bath,6,68,Entire home/apt,4.86,4.96,4.99,5,4.99,4.72,4.86,30377862,Daniel,3/31/2015,11,12,2,69,7/23/2023,2.93,2,256,17
52349393,https://www.airbnb.com/rooms/52349393,Bungalow in Asheville , 1 bedroom , 1 beds , 1 bath,3,55,Entire home/apt,5,5,5,5,5,5,5,130289593,Ted,5/14/2017,12,12,30,4,9/30/2019,0.05,1,256,0
52674349,https://www.airbnb.com/rooms/52674349,Home in Asheville , 1 bedroom , 1 beds , 1 bath,3,66,Private room,5,5,5,5,5,5,5,130289593,Ted,5/14/2017,12,12,28,15,7/29/2023,0.23,1,267,4
5.83E+17,https://www.airbnb.com/rooms/583433201809490265,Bungalow in Asheville , 1 bedroom , 1 beds , 1 shared bath,2,55,Private room,4.85,4.92,4.92,5,4.98,4.89,4.85,130289593,Ted,5/14/2017,12,12,2,132,5/28/2023,2.52,1,0,8
23740885,https://www.airbnb.com/rooms/23740885,Guesthouse in Asheville , 1 bedroom , 1 beds , 1 bath,2,104,Entire home/apt,4.9,4.98,5,4.98,5,4.87,4.9,60348510,Alicia,2/25/2016,2,11,3,125,8/19/2023,3.32,2,67,28
37207008,https://www.airbnb.com/rooms/37207008,Home in Asheville , 1 bedroom , 1 beds , 1 bath,1,85,Private room,4.93,4.96,4.97,4.97,4.98,4.95,4.93,60348510,Alicia,2/25/2016,2,11,1,280,9/12/2023,5.05,1,134,74
17638102,https://www.airbnb.com/rooms/17638102,Bed and breakfast in Asheville , 1 bedroom , 1 beds , 1 bath,2,150,Private room,4.88,4.93,5,4.88,4.96,4.45,4.88,1786031,Emilie,2/21/2012,4,11,1,73,9/10/2023,4.65,2,315,58
17648416,https://www.airbnb.com/rooms/17648416,Rental unit in Asheville , 1 bedroom , 1 beds , 1 bath,2,279,Entire home/apt,4.88,4.98,4.95,5,4.98,4.8,4.88,1786031,Emilie,2/21/2012,4,11,2,40,9/4/2023,2.58,2,333,30
6362850,https://www.airbnb.com/rooms/6362850,Guest suite in Asheville  , 1 bedroom , 2 beds , 1 bath,3,65,Entire home/apt,4.86,5,4.86,5,5,4.86,4.86,33151095,Tiff,5/11/2015,5,11,2,7,12/29/2022,0.44,43,0,4
155305,https://www.airbnb.com/rooms/155305,Guesthouse in Asheville , 1 bedroom , 1 beds , 1 bath,2,100,Entire home/apt,4.85,4.9,4.81,4.85,4.85,4.94,4.85,746673,BonPaul,6/26/2011,7,11,3,52,7/23/2023,1.5,1,148,11
156805,https://www.airbnb.com/rooms/156805,Home in Asheville , 1 bedroom , 1 beds , 2.5 shared baths,2,66,Private room,4.63,4.91,4.93,4.83,4.89,4.91,4.63,746673,BonPaul,6/26/2011,7,11,2,46,8/14/2023,1.15,51,332,15
156926,https://www.airbnb.com/rooms/156926,Hostel in Asheville , 1 bedroom , 6 beds , 2.5 shared baths,1,26,Shared room,4.63,5,4.88,5,4.88,5,4.63,746673,BonPaul,6/26/2011,7,11,2,8,11/8/2022,0.21,7,322,1
723349,https://www.airbnb.com/rooms/723349,Bed and breakfast in Asheville , 1 bedroom , 2 beds , 1 bath,2,249,Private room,4.85,4.92,4.96,4.96,5,5,4.85,3736218,Mary,10/2/2012,7,11,2,26,8/28/2022,1.03,1,0,0
1574329,https://www.airbnb.com/rooms/1574329,Bed and breakfast in Asheville , 1 bedroom , 1 beds , 1 bath,2,199,Private room,4.86,4.97,4.92,4.97,4.95,4.84,4.86,3736218,Mary,10/2/2012,7,11,2,37,5/1/2023,0.3,1,0,9
6765734,https://www.airbnb.com/rooms/6765734,Hostel in Asheville , 1 bedroom , 1 beds , 2.5 shared baths,1,27,Shared room,4.63,4.97,5,4.9,4.93,4.97,4.63,746673,BonPaul,6/26/2011,7,11,2,30,7/28/2023,0.78,10,340,8
6765832,https://www.airbnb.com/rooms/6765832,Home in Asheville , 1 bedroom , 1 beds , 2.5 shared baths,2,66,Private room,4.63,4.13,4.38,4.88,4.38,5,4.63,746673,BonPaul,6/26/2011,7,11,30,8,8/16/2023,0.2,3,195,3
12286328,https://www.airbnb.com/rooms/12286328,Hostel in Asheville , 1 bedroom , 1 beds , 2.5 shared baths,3,27,Shared room,4.63,4.85,4.74,4.81,4.78,4.89,4.63,746673,BonPaul,6/26/2011,7,11,2,27,7/22/2023,0.77,51,19,7
12989718,https://www.airbnb.com/rooms/12989718,Hostel in Asheville , 1 bedroom , 1 beds , 2.5 shared baths,3,27,Shared room,4.63,4.71,4.53,4.89,4.75,4.88,4.63,746673,BonPaul,6/26/2011,7,11,1,184,8/24/2023,5.17,6,222,71
24895256,https://www.airbnb.com/rooms/24895256,Bed and breakfast in Asheville , 1 bedroom , 2 beds , 1 bath,3,229,Private room,4.9,5,4.97,5,5,4.9,4.9,3736218,Mary,10/2/2012,7,11,1,30,9/4/2023,3.5,2,324,30
35828879,https://www.airbnb.com/rooms/35828879,Guest suite in Asheville , 1 bedroom , 2 beds , 1 bath,2,249,Private room,4.93,4.97,4.94,4.99,4.99,4.92,4.93,3736218,Mary,10/2/2012,7,11,3,229,9/5/2023,3.28,2,287,39
42330339,https://www.airbnb.com/rooms/42330339,Home in Asheville , 1 bedroom , 2 beds , 1 bath,3,249,Private room,4.94,5,4.9,5,5,4.83,4.94,3736218,Mary,10/2/2012,7,11,2,48,9/9/2023,3.19,3,341,35
47204256,https://www.airbnb.com/rooms/47204256,Bed and breakfast in Asheville , 1 bedroom , 1 beds , 1 bath,2,189,Private room,4.96,4.97,5,4.97,4.99,4.91,4.96,3736218,Mary,10/2/2012,7,11,1,131,9/3/2023,1.09,1,352,16
23644478,https://www.airbnb.com/rooms/23644478,Condo in Asheville , 1 bedroom , 1 beds , 1.5 baths,2,192,Entire home/apt,4.83,4.86,4.68,4.98,4.97,4.73,4.83,176979085,Karen,3/6/2018,9,11,2,59,5/21/2023,2.4,1,350,12
29871451,https://www.airbnb.com/rooms/29871451,Condo in Asheville , 1 bedroom , 1 beds , 1 bath,2,213,Entire home/apt,4.92,4.91,4.96,4.99,4.99,4.93,4.92,176979085,Karen,3/6/2018,9,11,3,184,7/17/2023,2.07,1,298,14
29886393,https://www.airbnb.com/rooms/29886393,Condo in Asheville , 1 bedroom , 1 beds , 1 bath,2,213,Entire home/apt,4.92,4.99,4.98,5,4.98,4.95,4.92,176979085,Karen,3/6/2018,9,11,2,101,5/3/2022,1.37,1,0,0
41873804,https://www.airbnb.com/rooms/41873804,Rental unit in Asheville , 1 bedroom , 1 beds , 1 bath,2,278,Entire home/apt,4.94,4.98,4.99,4.99,4.99,4.86,4.94,176979085,Karen,3/6/2018,9,11,2,158,9/10/2023,4,3,141,55
43140129,https://www.airbnb.com/rooms/43140129,Condo in Asheville , 1 bedroom , 2 beds , 1 bath,4,254,Entire home/apt,4.94,4.98,5,5,5,4.94,4.94,343440528,Arras,4/8/2020,10,11,1,54,9/10/2023,3.33,1,63,39
43140131,https://www.airbnb.com/rooms/43140131,Condo in Asheville , 1 bedroom , 2 beds , 1 bath,4,354,Entire home/apt,4.94,4.96,4.98,5,5,4.79,4.94,343440528,Arras,4/8/2020,10,11,1,48,8/27/2023,3.06,1,50,36
43140136,https://www.airbnb.com/rooms/43140136,Condo in Asheville , 1 bedroom , 2 beds , 1 bath,4,254,Entire home/apt,4.94,5,5,4.98,5,4.84,4.94,343440528,Arras,4/8/2020,10,11,2,51,9/4/2023,3.38,7,329,38
43140142,https://www.airbnb.com/rooms/43140142,Condo in Asheville , 1 bedroom , 2 beds , 1 bath,4,241,Entire home/apt,4.94,4.98,5,5,5,4.95,4.94,343440528,Arras,4/8/2020,10,11,1,84,9/8/2023,5.65,1,122,71
43140149,https://www.airbnb.com/rooms/43140149,Condo in Asheville , 1 bedroom , 2 beds , 1 bath,4,241,Entire home/apt,4.94,5,4.98,4.98,5,4.88,4.94,343440528,Arras,4/8/2020,10,11,3,51,9/4/2023,3.69,3,225,44
43140161,https://www.airbnb.com/rooms/43140161,Condo in Asheville , 1 bedroom , 3 beds , 1 bath,4,322,Entire home/apt,4.94,4.94,4.88,5,5,4.88,4.94,343440528,Arras,4/8/2020,10,11,2,16,9/10/2023,2.32,1,324,16
43140162,https://www.airbnb.com/rooms/43140162,Condo in Asheville , 1 bedroom , 2 beds , 1 bath,4,254,Entire home/apt,4.94,4.97,4.84,5,4.97,4.87,4.94,343440528,Arras,4/8/2020,10,11,2,31,8/27/2023,2.12,2,265,23
43140167,https://www.airbnb.com/rooms/43140167,Condo in Asheville , 1 bedroom , 2 beds , 1 bath,4,255,Entire home/apt,4.94,5,5,4.94,5,4.83,4.94,343440528,Arras,4/8/2020,10,11,2,18,9/4/2023,1.29,1,344,11
43495845,https://www.airbnb.com/rooms/43495845,Condo in Asheville , 1 bedroom , 2 beds , 1 bath,4,311,Entire home/apt,4.94,4.94,5,5,5,4.88,4.94,343440528,Arras,4/8/2020,10,11,1,16,8/20/2023,1.83,26,345,16
6.59E+17,https://www.airbnb.com/rooms/658517258882985610,Condo in Asheville , 1 bedroom , 2 beds , 1 bath,4,347,Entire home/apt,5,4.6,4.8,5,4.6,4.8,5,343440528,Arras,4/8/2020,10,11,28,5,7/15/2023,0.49,2,101,5
35515854,https://www.airbnb.com/rooms/35515854,Home in Asheville , 1 bedroom , 1 beds , 1 bath,4,72,Private room,4.93,4.94,4.91,4.99,4.98,4.96,4.93,295508717,Juliana,9/16/2019,4,10,2,326,9/10/2023,3.75,1,208,39
44556542,https://www.airbnb.com/rooms/44556542,Home in Asheville , 1 bedroom , 1 beds , 1.5 shared baths,1,59,Private room,4.83,5,5,5,5,4.94,4.83,281471581,Joanie,8/1/2019,5,10,2,135,9/4/2023,2.06,1,93,25
44561631,https://www.airbnb.com/rooms/44561631,Home in Asheville , 1 bedroom , 1 beds , 1.5 shared baths,1,48,Private room,4.83,4.87,4.76,4.89,4.8,4.89,4.83,281471581,Joanie,8/1/2019,5,10,1,54,7/4/2022,0.83,19,163,0
44597185,https://www.airbnb.com/rooms/44597185,Home in Asheville , 1 bedroom , 1 beds , 1.5 shared baths,1,33,Private room,4.83,4.92,4.97,4.95,4.95,4.95,4.83,281471581,Joanie,8/1/2019,5,10,2,92,8/13/2023,1.57,1,323,29
44597824,https://www.airbnb.com/rooms/44597824,Home in Asheville , 1 bedroom , 1 beds , 1.5 shared baths,1,42,Private room,4.83,4.93,4.83,4.97,4.97,4.91,4.83,281471581,Joanie,8/1/2019,5,10,1,149,9/10/2023,2.3,1,133,17
21297231,https://www.airbnb.com/rooms/21297231,Guest suite in Arden , 1 bedroom , 1 beds , 1 bath,2,76,Entire home/apt,4.89,5,5,5,5,5,4.89,65408548,Karl,4/1/2016,7,10,1,9,7/23/2023,0.61,51,346,3
21566026,https://www.airbnb.com/rooms/21566026,Guest suite in Arden , 1 bedroom , 1 beds , 1 bath,2,95,Entire home/apt,4.9,4.93,4.93,4.98,4.97,4.88,4.9,65408548,Karl,4/1/2016,7,10,3,91,1/2/2021,0.77,1,0,0
26829259,https://www.airbnb.com/rooms/26829259,Guesthouse in Arden , 1 bedroom , 1 beds , 1 bath,2,92,Entire home/apt,4.91,4.96,4.97,4.99,4.98,4.86,4.91,65408548,Karl,4/1/2016,7,10,1,258,9/1/2023,4.79,1,74,35
31648019,https://www.airbnb.com/rooms/31648019,Home in Arden , 1 bedroom , 1 beds , 1 bath,2,92,Entire home/apt,4.92,5,4.9,4.98,5,4.95,4.92,65408548,Karl,4/1/2016,7,10,3,63,9/5/2022,1,2,42,0
44076331,https://www.airbnb.com/rooms/44076331,Guest suite in Asheville , 1 bedroom , 1 beds , 1 bath,2,88,Entire home/apt,4.95,4.98,4.99,4.99,5,4.92,4.95,145503741,Ryan,8/11/2017,7,10,2,106,7/6/2023,1.53,1,352,5
15174633,https://www.airbnb.com/rooms/15174633,Place to stay in Asheville , 1 bedroom , 1 beds , 1 bath,2,94,Private room,4.88,4.98,4.92,4.96,4.93,4.77,4.88,96305927,Narendra,9/22/2016,8,10,2,123,7/25/2021,1.71,2,0,0
18308309,https://www.airbnb.com/rooms/18308309,Place to stay in Asheville , 1 bedroom , 1 beds , 1 bath,2,94,Private room,4.88,4.75,5,4.88,4.88,5,4.88,96305927,Narendra,9/22/2016,8,10,1,8,9/10/2023,3.29,1,350,8
18308869,https://www.airbnb.com/rooms/18308869,Place to stay in Asheville , 1 bedroom , 1 beds , 1 bath,2,94,Private room,4.88,5,4.63,5,5,5,4.88,96305927,Narendra,9/22/2016,8,10,1,24,8/14/2023,1.94,26,273,23
18308979,https://www.airbnb.com/rooms/18308979,Place to stay in Asheville , 1 bedroom , 1 beds , 1 bath,2,94,Private room,4.89,4.84,4.87,5,4.97,4.76,4.89,96305927,Narendra,9/22/2016,8,10,30,39,11/2/2015,0.32,1,341,0
18309080,https://www.airbnb.com/rooms/18309080,Place to stay in Asheville , 1 bedroom , 1 beds , 1 bath,2,94,Private room,4.89,4.94,4.97,4.99,4.99,4.94,4.89,96305927,Narendra,9/22/2016,8,10,2,641,9/6/2023,5.67,2,340,64
18389884,https://www.airbnb.com/rooms/18389884,Place to stay in Asheville , 1 bedroom , 1 beds , 1 bath,2,94,Private room,4.89,4.98,4.98,4.99,4.98,4.98,4.89,96305927,Narendra,9/22/2016,8,10,2,284,8/24/2023,2.68,2,95,47
18404153,https://www.airbnb.com/rooms/18404153,Place to stay in Asheville , 1 bedroom , 2 beds , 1 bath,4,94,Private room,4.89,4.87,4.82,4.95,4.94,4.9,4.89,96305927,Narendra,9/22/2016,8,10,1,551,9/10/2023,5.59,2,271,87
18406520,https://www.airbnb.com/rooms/18406520,Place to stay in Asheville , 1 bedroom , 2 beds , 1 bath,4,94,Private room,4.89,4.96,4.97,4.92,4.97,4.81,4.89,96305927,Narendra,9/22/2016,8,10,2,336,9/4/2023,3.77,1,318,22
48334195,https://www.airbnb.com/rooms/48334195,Condo in Asheville , 1 bedroom , 2 beds , 1 bath,4,150,Entire home/apt,4.96,5,5,5,4.96,5,4.96,8480253,Brian,8/27/2013,8,10,2,23,9/4/2023,0.52,1,328,7
48334198,https://www.airbnb.com/rooms/48334198,Condo in Asheville , 1 bedroom , 1 beds , 1 bath,2,136,Entire home/apt,4.96,5,4.96,5,5,4.99,4.96,8480253,Brian,8/27/2013,8,10,3,84,9/3/2023,2.01,2,285,24
48334237,https://www.airbnb.com/rooms/48334237,Condo in Asheville , 1 bedroom , 1 beds , 1 bath,2,136,Entire home/apt,4.96,5,5,5,5,4.98,4.96,8480253,Brian,8/27/2013,8,10,2,45,8/4/2023,1.05,5,268,10
48334267,https://www.airbnb.com/rooms/48334267,Condo in Asheville , 1 bedroom , 2 beds , 1 bath,4,150,Entire home/apt,4.96,4.98,4.99,4.99,4.96,4.96,4.96,8480253,Brian,8/27/2013,8,10,1,160,8/27/2023,3.85,1,24,57
7.61E+17,https://www.airbnb.com/rooms/760907034908557093,Guest suite in Asheville , 1 bedroom , 1 beds , 1 bath,2,205,Entire home/apt,5,4.5,5,5,5,4,5,36537667,Julia,6/23/2015,8,10,1,2,9/4/2023,0.69,13,74,2
21693285,https://www.airbnb.com/rooms/21693285,Guest suite in Asheville , 1 bedroom , 1 beds , 1 bath,4,70,Entire home/apt,4.9,4.95,5,4.8,5,4.85,4.9,141355755,Brandon,7/19/2017,9,10,2,20,9/4/2023,2.99,1,128,20
34939398,https://www.airbnb.com/rooms/34939398,Boutique hotel in Asheville , 1 bedroom , 1 beds , 1 bath,2,999,Private room,4.92,4.92,4.94,4.98,5,4.9,4.92,13532421,Frank,3/25/2014,9,10,2,49,7/11/2023,4.07,1,109,49
35115113,https://www.airbnb.com/rooms/35115113,Boutique hotel in Asheville , 1 bedroom , 1 beds , 1 bath,2,999,Private room,4.92,4.97,5,5,4.97,4.95,4.92,13532421,Frank,3/25/2014,9,10,1,37,8/27/2023,3.38,1,332,37
35115885,https://www.airbnb.com/rooms/35115885,Boutique hotel in Asheville , 1 bedroom , 1 beds , 1 bath,2,999,Private room,4.92,4.96,4.96,4.96,4.98,4.82,4.92,13532421,Frank,3/25/2014,9,10,2,51,9/3/2023,5.03,2,11,51
